product_sku,order_id,quantity,unit_price,discount
1631,3441,13,338.73,15.77
1417,2671,7,331.76,6.84
3357,229,7,904.0,12.9
3147,2369,3,413.46,3.71
4469,2163,8,791.82,11.94
2517,2157,5,927.86,5.19
2844,3951,12,577.57,4.4
309,1644,5,707.35,9.98
4425,169,11,427.6,6.4
3094,4451,13,202.93,22.49
1739,4253,9,780.7,15.34
420,1547,1,21.06,22.78
179,11,2,582.1,17.52
1162,4298,5,724.66,11.56
501,1917,15,410.09,9.81
81,3867,2,941.44,4.98
2058,833,4,651.18,19.81
2570,3696,10,262.14,14.16
2844,2105,14,577.57,20.35
2550,2145,10,78.64,4.19
900,2723,9,516.27,3.25
504,3158,9,28.11,4.7
376,485,15,486.71,14.43
3884,381,6,460.61,18.91
2570,328,15,262.14,4.89
3147,4501,15,413.46,15.45
2397,3182,2,237.25,9.2
3366,2658,15,420.3,21.27
6,3587,11,261.1,22.63
4257,4893,2,93.52,10.92
4302,1522,6,547.44,24.13
1813,2144,4,135.34,9.54
4258,4424,3,727.57,11.34
3905,299,12,361.72,9.59
1692,4167,7,915.61,11.49
1358,173,1,388.7,14.07
4422,4131,8,1.41,3.25
54,2995,12,570.25,18.83
3752,2450,5,698.53,12.7
864,290,13,883.62,8.15
1607,2795,11,561.12,21.54
2570,8,13,262.14,9.54
567,1005,10,330.36,21.49
4532,1513,4,485.82,12.98
3980,4489,4,177.01,20.28
4349,2350,6,548.5,4.09
3980,1218,6,177.01,7.37
128,2777,11,703.88,8.41
3410,967,8,713.29,1.2
3163,1108,5,108.62,1.5
592,4538,15,904.29,13.49
1462,4975,11,982.43,9.35
1190,94,10,481.61,17.7
883,4316,12,40.71,18.01
2207,2727,10,286.03,23.22
2970,799,5,592.05,12.94
5000,2325,6,143.69,19.04
33,2560,9,148.12,10.44
1598,1248,9,200.51,5.81
4743,2766,12,6.72,18.21
4612,4410,10,609.65,10.25
3722,2877,10,447.14,23.6
781,4846,7,917.91,3.62
1744,879,1,82.96,21.22
694,2073,2,739.7,14.43
2863,54,6,957.8,15.5
64,4781,14,780.39,4.45
489,3101,1,75.08,12.0
2332,4198,2,825.21,18.4
1722,815,5,271.54,2.27
583,2843,5,608.39,24.9
3260,3025,12,910.88,5.66
563,628,12,484.68,14.34
622,4444,10,266.45,18.45
1477,2095,6,127.35,6.59
4723,203,1,695.3,2.4
777,2002,4,79.41,18.84
3366,217,15,420.3,2.3
892,3185,14,862.57,18.9
3016,717,14,353.43,20.27
1678,1277,5,757.37,20.45
1751,507,3,733.58,7.94
781,4350,5,917.91,2.21
1688,334,1,593.89,17.45
4128,700,14,488.64,6.9
4515,1770,6,534.19,11.62
2095,832,13,477.98,5.32
3752,4779,13,698.53,10.39
2550,309,1,78.64,24.95
2844,1947,6,577.57,3.28
514,140,7,977.02,16.66
3429,1008,7,582.91,24.92
1299,1992,8,898.38,2.73
3666,994,12,507.13,4.11
2534,3432,11,942.65,16.15
2448,1258,14,986.54,20.64
2309,1940,4,356.38,7.3
1868,3390,12,601.35,1.36
3817,229,9,848.5,15.77
54,3780,15,570.25,11.32
3538,2907,7,965.1,11.31
353,2904,4,402.07,4.46
4237,630,14,744.17,13.98
1568,4878,11,587.7,24.44
160,4312,7,872.01,15.26
3410,3705,14,713.29,9.54
2969,3863,1,715.27,22.9
1060,538,10,681.86,12.89
226,3780,15,984.87,11.25
1639,1086,13,513.05,9.15
1128,1113,13,490.56,2.06
2820,735,1,743.0,23.46
6,2846,10,261.1,8.13
3300,2579,3,475.56,19.32
4663,3010,8,862.01,11.14
2448,961,9,986.54,9.95
1440,4632,3,673.19,21.24
708,3175,3,942.37,6.02
3250,3913,14,470.59,12.86
2876,4942,14,943.65,12.31
2821,1647,1,330.65,6.77
1302,3239,10,590.73,24.89
1499,2837,3,964.97,14.72
1751,3762,6,733.58,14.96
1059,2729,9,915.36,13.11
2631,2673,6,678.79,22.26
3547,1499,10,112.36,20.29
1303,3071,3,227.87,10.35
3007,3336,3,139.22,9.17
3693,881,9,588.68,21.86
342,1237,9,430.14,3.99
2769,4850,14,522.79,16.97
3018,4386,9,585.46,24.82
3709,372,9,300.89,7.05
378,1235,13,498.02,11.92
887,3356,15,391.27,9.75
1568,435,13,587.7,9.94
4196,3657,11,363.69,6.78
1477,1033,12,127.35,13.67
3242,4621,6,421.89,8.04
1458,1156,6,434.01,11.11
4453,977,7,433.27,4.04
2270,529,11,894.08,6.89
3084,3302,11,345.55,22.69
2938,621,15,952.32,20.93
4237,2510,2,744.17,15.43
187,2984,2,69.0,23.08
4237,4552,14,744.17,8.74
2397,1548,7,237.25,1.86
1773,3914,1,122.84,5.01
1778,3868,2,978.89,4.38
2208,1014,15,904.47,7.67
2397,3361,15,237.25,5.53
677,1703,15,661.36,15.31
622,647,1,266.45,23.66
1299,4070,13,898.38,21.42
3636,2557,2,383.67,13.9
1879,816,13,726.89,3.6
4121,3260,11,838.41,7.57
4258,4778,8,727.57,16.95
4923,4360,6,276.1,3.03
3671,1960,1,308.99,16.75
4456,4079,4,355.68,22.18
781,6,4,917.91,6.91
3242,1833,3,421.89,8.87
4466,31,15,495.39,3.87
4417,1258,9,557.71,23.64
717,4794,4,716.44,16.65
2656,3610,6,283.02,20.91
1022,1460,12,216.39,24.87
2813,612,1,162.9,7.93
1736,3489,8,430.92,18.57
4249,3781,4,97.37,19.57
2415,1171,14,516.88,13.59
3703,140,13,945.85,24.28
4422,3182,2,1.41,19.15
1048,1420,7,200.16,4.78
399,2602,3,966.31,10.37
4117,3164,10,589.53,8.92
98,3825,11,381.52,9.61
5000,634,12,143.69,23.25
3016,4845,2,353.43,18.82
3910,1102,4,555.22,3.73
67,2140,14,453.79,22.69
99,1066,13,700.65,18.71
2069,2535,4,270.14,16.77
4062,408,14,451.45,18.27
2208,3745,14,904.47,8.42
194,4099,8,876.46,6.01
3671,604,12,308.99,24.17
3666,940,2,507.13,5.59
4214,788,14,255.28,13.5
1371,3376,14,584.07,1.47
1302,3735,7,590.73,12.84
2490,28,4,83.94,18.05
2871,4855,13,858.19,24.51
3304,580,12,357.33,11.36
567,3094,8,330.36,22.93
2356,1065,13,86.56,2.55
1607,3505,7,561.12,21.88
4723,1863,7,695.3,14.91
743,3082,4,853.16,13.13
1771,1971,2,276.4,10.08
4532,4005,10,485.82,4.08
3341,405,14,81.06,24.87
1598,660,15,200.51,11.25
2632,1670,12,311.13,5.22
4214,516,4,255.28,1.89
2210,2367,3,369.41,7.67
4385,3787,14,520.59,4.31
1067,2064,6,487.71,18.45
875,2262,7,440.65,9.23
4443,1129,3,619.25,14.86
3073,3558,12,98.75,13.22
1705,2313,6,995.59,21.58
4594,915,2,998.86,14.48
2533,2397,2,861.55,13.97
160,4724,6,872.01,10.56
3448,1656,6,523.44,11.72
3250,391,7,470.59,21.37
2415,4003,3,516.88,19.42
2821,3098,6,330.65,4.05
2269,1466,9,979.46,3.71
1722,930,7,271.54,6.1
3832,3850,6,874.7,6.33
2847,4433,12,126.74,6.3
1080,4495,13,987.02,3.11
1220,1916,1,923.34,12.04
67,4892,12,453.79,9.51
3315,948,12,28.2,22.71
883,4546,9,40.71,6.33
177,1556,8,904.23,21.1
1598,1470,3,200.51,24.28
4671,3429,11,931.74,2.95
4727,2580,11,451.09,10.44
708,3088,6,942.37,3.65
2889,2771,5,352.53,13.11
1179,4080,14,34.76,8.84
2656,3001,14,283.02,13.3
3378,731,6,982.63,22.11
3693,4004,1,588.68,16.19
1686,1538,14,30.15,24.13
2899,4134,2,558.93,9.0
3448,2322,14,523.44,16.84
1539,3901,4,89.02,13.03
4115,1137,14,719.18,14.87
3788,2630,1,414.61,1.34
1299,2543,6,898.38,4.66
910,4587,4,306.49,18.13
2749,2099,9,878.17,15.24
1080,4210,3,987.02,22.86
2371,1412,5,157.69,12.96
3594,3633,11,758.31,18.94
4351,4084,14,835.87,9.0
708,104,7,942.37,12.29
4275,2935,14,115.29,14.31
5000,804,1,143.69,13.37
3752,3232,1,698.53,8.04
887,3626,4,391.27,24.39
1629,1508,15,476.1,1.77
3668,3928,2,681.95,20.04
4384,977,10,147.5,1.35
1678,692,1,757.37,9.21
4163,4126,4,752.69,12.59
1191,901,1,835.5,5.87
3206,4962,8,198.96,11.68
2309,252,3,356.38,23.17
777,490,5,79.41,21.88
2048,1476,11,926.47,19.08
3351,3728,1,611.76,4.96
730,4744,2,865.97,11.1
1744,4558,6,82.96,12.23
2994,2705,4,414.97,14.42
4354,3933,9,891.51,5.17
3073,3930,8,98.75,6.82
1048,3693,11,200.16,4.85
1773,1837,5,122.84,9.74
2931,4100,8,94.38,10.05
1188,4364,4,435.67,10.78
4871,1271,14,317.4,12.14
1555,1544,9,408.69,11.32
4931,2614,4,621.8,20.02
1930,2442,3,53.11,18.48
3073,2117,12,98.75,5.97
1930,1089,15,53.11,1.05
4257,3256,11,93.52,16.28
1303,3296,4,227.87,22.67
5,1461,14,998.59,2.04
1564,4118,14,83.46,16.39
2437,4127,4,909.48,12.75
2008,2481,9,373.92,21.4
2437,1740,14,909.48,19.07
3143,984,12,4.74,6.32
3123,1915,7,52.9,14.57
1741,2301,11,853.07,8.13
3949,1031,8,76.68,24.12
3252,4448,1,960.14,2.68
1749,756,4,370.41,22.76
2757,4450,14,688.1,5.74
4661,9,14,818.76,3.02
3817,1684,9,848.5,19.62
3039,1061,14,54.23,16.41
2415,3655,12,516.88,22.28
1688,2134,1,593.89,14.59
4834,1262,7,732.36,15.27
4002,3305,10,423.89,3.99
376,3517,3,486.71,12.02
4117,153,1,589.53,22.43
1607,4280,10,561.12,12.1
1462,1079,3,982.43,13.7
875,772,9,440.65,20.66
6,2818,12,261.1,5.77
584,1155,15,161.75,5.27
4129,4249,5,909.87,9.79
1780,673,7,563.35,8.21
3571,2557,4,726.78,13.08
3163,2812,5,108.62,13.22
2377,3599,8,592.97,5.86
1464,725,10,937.09,10.94
900,1790,15,516.27,18.58
1739,1266,6,780.7,4.35
4917,2914,1,999.14,21.92
571,3442,9,555.16,8.06
5,3203,11,998.59,13.17
4515,3094,12,534.19,20.22
2809,17,15,642.72,23.09
2356,202,13,86.56,15.39
4533,1796,1,535.64,5.49
4196,3718,10,363.69,22.9
273,2998,11,144.3,24.06
1505,1100,8,263.51,8.36
3616,18,13,454.14,13.61
3483,1364,5,460.86,3.53
1507,1351,9,309.56,17.63
4422,3769,5,1.41,16.7
1060,1516,11,681.86,13.18
4197,4270,2,233.78,23.35
1829,4173,5,100.71,18.08
883,1599,4,40.71,10.59
1440,806,1,673.19,6.12
2579,3154,9,226.26,24.58
1736,2995,12,430.92,7.09
1868,2891,5,601.35,8.38
1371,4905,15,584.07,3.81
3880,4460,4,889.5,19.18
4796,4368,5,784.95,16.16
3884,1665,2,460.61,11.01
33,3738,15,148.12,12.88
2058,2881,9,651.18,17.87
67,1587,8,453.79,19.86
1586,1963,8,228.04,22.75
2844,2060,7,577.57,8.21
2876,1621,7,943.65,15.49
4961,468,5,362.01,14.55
2060,3034,5,772.39,15.07
3163,2458,10,108.62,7.45
38,3289,3,932.37,21.32
1741,2973,13,853.07,3.3
2736,1818,2,661.78,20.22
2889,4840,6,352.53,12.65
1908,2442,9,955.15,23.98
1303,2830,15,227.87,2.26
3141,4477,15,681.51,14.49
1263,4228,10,149.03,9.91
2876,1705,12,943.65,8.04
4133,4967,13,521.2,11.05
194,2554,7,876.46,4.69
1458,1392,11,434.01,5.8
829,1356,12,800.13,3.96
4214,553,1,255.28,6.65
376,4380,9,486.71,1.64
2970,4669,8,592.05,24.81
864,2811,13,883.62,21.75
3483,980,14,460.86,22.66
3128,4952,7,616.6,17.69
1022,4364,4,216.39,11.67
2899,3096,11,558.93,16.91
1930,2130,3,53.11,14.49
2808,368,7,33.11,11.62
3594,3779,6,758.31,20.61
4013,2240,12,171.93,13.64
2403,1847,13,164.93,17.0
2332,4116,4,825.21,16.82
2462,4078,6,270.77,15.08
4812,70,10,831.72,14.5
1071,224,2,628.4,7.1
874,3278,13,749.95,16.26
1557,3762,2,173.2,18.39
4275,2363,6,115.29,19.74
652,1981,4,281.07,20.08
1432,3340,4,548.75,22.59
2697,3009,4,452.54,1.03
3378,3912,4,982.63,16.65
4725,1896,5,303.93,8.74
1778,1104,1,978.89,14.81
2060,2579,12,772.39,7.4
4515,1210,9,534.19,8.55
81,3520,5,941.44,10.22
3084,2726,4,345.55,13.04
183,363,12,843.6,13.39
1539,1924,4,89.02,4.64
4797,2880,10,464.9,24.52
3378,3375,10,982.63,7.47
2897,1054,4,550.84,17.18
3252,1330,10,960.14,2.27
4385,1825,13,520.59,6.68
4661,324,5,818.76,15.99
592,2134,1,904.29,3.41
708,795,13,942.37,4.2
4797,371,9,464.9,14.22
183,4333,6,843.6,11.86
3898,3864,13,688.74,22.06
3357,3545,1,904.0,6.32
887,51,1,391.27,4.2
4462,967,8,490.32,16.41
1071,82,2,628.4,15.31
4575,3453,5,737.8,21.22
3429,4306,5,582.91,6.94
803,1884,14,421.72,21.0
194,1351,11,876.46,2.67
3740,574,4,602.34,8.08
4114,1536,2,284.23,24.52
497,701,8,730.03,23.0
694,783,14,739.7,7.55
1680,4111,5,149.08,22.09
3553,1261,5,977.61,12.54
4834,4479,2,732.36,10.02
1539,2058,2,89.02,20.86
4606,4657,9,715.77,19.83
1545,3696,7,684.97,1.14
4328,1529,6,737.4,11.78
3098,2570,2,585.58,14.74
2207,480,7,286.03,9.01
3253,293,13,661.82,2.01
1751,2853,12,733.58,14.23
3980,1393,12,177.01,1.67
2266,2737,4,10.41,5.03
1790,2003,13,333.7,8.48
67,2129,9,453.79,16.23
2276,924,5,644.43,24.56
1012,4453,13,4.39,15.92
2808,4514,9,33.11,6.87
2371,4144,14,157.69,9.72
2208,1607,14,904.47,19.27
3213,4882,15,185.96,7.14
1724,4690,13,547.03,19.07
3316,897,7,722.07,23.46
3933,2765,12,397.59,24.57
1741,1629,9,853.07,11.21
4033,577,9,585.46,14.04
3351,655,14,611.76,17.1
33,3851,8,148.12,23.14
4349,2413,15,548.5,11.9
1736,4947,15,430.92,11.42
179,664,2,582.1,10.71
4695,356,8,390.66,10.02
1303,3633,3,227.87,9.41
3916,3555,15,715.28,1.76
4365,1412,11,36.9,14.37
1327,2866,10,933.74,5.75
1067,2582,11,487.71,1.07
2813,967,6,162.9,1.38
1705,878,15,995.59,17.76
2550,2754,2,78.64,6.55
1188,2517,13,435.67,10.74
2804,4093,6,172.42,3.03
853,1120,11,425.53,1.58
2938,560,3,952.32,2.41
2357,528,6,612.56,3.82
2632,3144,5,311.13,17.1
1778,2955,3,978.89,20.64
3666,3841,14,507.13,15.49
3007,2487,3,139.22,4.22
2558,4302,7,205.01,1.18
2309,1184,13,356.38,5.55
98,1451,6,381.52,24.83
3135,2677,3,561.67,9.86
2269,100,5,979.46,23.94
497,687,11,730.03,4.22
3538,6,8,965.1,15.0
1462,4131,12,982.43,11.89
2808,3583,3,33.11,13.07
99,600,7,700.65,17.96
2696,1206,1,239.35,16.79
2484,90,15,866.99,14.3
1724,3739,6,547.03,22.75
592,139,5,904.29,7.66
1639,3769,2,513.05,11.07
3553,3523,8,977.61,19.14
654,4304,7,60.66,2.63
803,2821,11,421.72,3.8
2550,931,9,78.64,17.12
3316,791,14,722.07,20.82
376,4557,5,486.71,5.87
2048,354,1,926.47,3.23
231,2827,2,993.89,11.31
1778,3780,1,978.89,24.89
4441,4622,7,92.68,10.43
4017,159,5,602.24,16.91
571,4989,2,555.16,1.13
1751,2216,4,733.58,15.68
2620,1716,11,82.17,6.12
2207,3889,4,286.03,8.15
4013,29,13,171.93,24.5
64,3023,13,780.39,10.01
81,4762,4,941.44,9.32
2052,4235,13,607.84,24.13
4695,4584,7,390.66,19.96
2,374,5,439.12,13.42
1739,4035,6,780.7,9.04
4237,1142,13,744.17,6.84
3141,3908,14,681.51,11.58
4897,728,3,37.71,4.08
3978,3696,15,135.54,5.68
2146,1359,3,83.48,11.67
222,4042,9,931.95,12.64
2558,247,2,205.01,18.69
3884,1233,10,460.61,13.0
4128,233,7,488.64,4.76
4033,801,2,585.46,21.46
3703,1590,11,945.85,9.1
4606,2919,1,715.77,15.8
1190,355,15,481.61,1.47
1557,2273,15,173.2,10.62
1771,2649,5,276.4,15.87
1681,3897,10,43.02,10.12
2309,929,2,356.38,1.32
2208,1447,5,904.47,10.78
694,4077,9,739.7,20.06
274,1140,9,221.52,9.91
2142,2692,13,166.93,14.06
2667,1762,14,722.14,18.94
4796,2570,5,784.95,15.47
989,4063,4,856.53,2.87
4591,790,14,137.07,12.03
1681,4527,11,43.02,1.65
4033,497,5,585.46,13.5
2809,3206,2,642.72,16.93
3094,991,15,202.93,10.22
3739,2604,13,662.75,3.77
414,3872,13,398.11,14.84
2490,1568,12,83.94,23.89
875,4929,8,440.65,21.05
4119,2905,6,991.32,13.96
1190,2151,8,481.61,22.15
1197,2231,3,560.65,17.58
1451,260,10,687.64,19.37
1681,105,3,43.02,10.91
2711,4927,9,193.03,20.6
3731,2890,14,217.91,4.18
4151,4726,6,478.87,21.48
1464,3882,11,937.09,11.85
4533,420,6,535.64,22.11
3364,4004,14,743.61,9.02
3669,502,6,208.5,23.6
1268,3908,5,795.96,17.64
2146,3886,2,83.48,19.83
2813,2684,10,162.9,22.03
4237,823,10,744.17,3.89
3616,1814,1,454.14,11.79
2530,3538,6,286.79,24.69
3039,299,11,54.23,8.07
4575,4623,6,737.8,22.67
4224,3320,7,51.52,17.95
2550,4695,9,78.64,7.99
3371,4682,6,674.74,12.61
4215,3096,1,31.94,5.02
3007,305,14,139.22,11.07
160,2424,1,872.01,10.86
3039,1738,1,54.23,12.46
4799,2517,7,716.33,23.33
4039,2662,9,489.39,22.57
4017,3355,4,602.24,21.86
4569,831,9,184.4,3.42
4607,2563,4,255.75,17.45
2269,3296,7,979.46,21.48
3123,3576,2,52.9,16.98
4050,542,6,690.55,11.02
1014,4672,2,944.56,22.26
4121,4047,14,838.41,7.66
2269,802,14,979.46,23.46
2769,2188,1,522.79,19.37
3880,3400,11,889.5,22.9
3594,3638,9,758.31,20.63
1407,372,2,456.94,9.56
2769,1236,10,522.79,8.18
1407,4678,10,456.94,16.1
2813,1688,14,162.9,21.91
4838,1643,2,458.37,17.02
1499,3387,3,964.97,24.1
2208,3661,6,904.47,18.28
3250,2578,5,470.59,12.85
3538,4123,10,965.1,11.45
1539,163,14,89.02,17.06
1607,1201,2,561.12,18.77
622,4248,2,266.45,6.13
2207,747,1,286.03,5.08
4061,1283,5,18.76,23.01
3156,4424,6,62.39,18.56
2025,4794,11,590.88,4.67
677,1296,15,661.36,24.02
3966,4956,8,650.38,4.56
4024,1634,5,767.64,11.79
694,164,8,739.7,16.81
2534,2446,1,942.65,5.07
1639,1774,11,513.05,18.32
187,3407,1,69.0,17.91
419,3047,2,423.89,15.16
4224,4183,1,51.52,19.21
2908,2184,13,883.33,1.98
2899,3303,9,558.93,16.19
4738,4880,9,372.59,18.83
864,4068,3,883.62,15.49
1664,1576,3,432.44,2.9
4062,2043,12,451.45,3.31
4215,3290,12,31.94,3.48
2969,136,5,715.27,19.66
4502,3520,12,721.9,2.11
3128,779,15,616.6,13.74
3316,4923,10,722.07,21.42
2452,2801,2,53.18,8.08
1773,4284,6,122.84,12.07
3905,4992,9,361.72,5.87
38,90,11,932.37,7.37
2076,3914,9,895.15,15.49
5000,2742,14,143.69,14.67
2276,3326,2,644.43,14.86
1440,117,1,673.19,15.24
3253,100,14,661.82,21.45
1564,4491,12,83.46,22.77
4796,3447,15,784.95,12.87
169,4865,6,800.94,20.65
1071,2888,8,628.4,23.16
271,3079,13,257.58,5.58
887,362,1,391.27,17.15
1022,215,8,216.39,10.54
2095,4481,13,477.98,23.88
3692,1825,9,81.94,9.44
2844,241,4,577.57,20.25
6,746,1,261.1,21.07
4622,2116,4,784.44,16.52
4050,4580,1,690.55,14.76
3966,2866,13,650.38,18.12
4237,4978,9,744.17,15.53
1780,4899,1,563.35,11.56
4385,2034,9,520.59,13.55
3351,2820,12,611.76,22.16
3250,4219,12,470.59,8.21
1930,706,11,53.11,20.3
3065,2133,14,220.65,6.08
2146,229,13,83.48,7.21
4349,4077,15,548.5,18.69
1327,3413,11,933.74,24.37
3668,3974,9,681.95,19.11
2210,883,3,369.41,16.78
1499,3137,12,964.97,14.13
1432,593,8,548.75,18.47
98,3526,12,381.52,6.57
4129,4825,11,909.87,10.37
1432,3437,15,548.75,5.66
2883,4983,8,755.68,1.02
3423,3690,14,448.14,23.51
3703,1228,5,945.85,22.41
4653,3539,4,66.24,17.74
3007,1405,9,139.22,9.38
1425,4303,13,12.85,23.51
3666,167,1,507.13,12.59
4119,458,9,991.32,8.18
3378,3338,1,982.63,9.23
875,307,2,440.65,14.0
1132,323,5,432.16,12.62
3905,4172,14,361.72,13.91
2570,4550,12,262.14,22.68
1537,4755,4,413.74,10.86
2697,2536,5,452.54,17.66
2769,1496,9,522.79,10.34
2076,4873,12,895.15,4.68
4812,3612,14,831.72,13.93
2743,1563,7,943.21,9.85
729,1307,4,499.74,2.34
1780,2087,10,563.35,13.42
2439,4909,7,659.86,15.05
1749,4489,8,370.41,15.19
1557,394,5,173.2,4.5
3351,1110,1,611.76,13.89
4128,544,5,488.64,24.57
2980,2246,2,347.47,12.75
1692,862,14,915.61,4.46
3242,1534,8,421.89,10.26
4302,2769,10,547.44,19.84
1162,4921,2,724.66,23.35
3098,2741,3,585.58,18.07
1545,1088,4,684.97,20.42
1883,2086,10,694.39,15.98
1464,1225,4,937.09,16.3
4812,4314,4,831.72,15.57
4146,2493,4,757.78,11.35
4923,4764,13,276.1,22.3
4466,2382,7,495.39,24.37
2664,2906,7,563.83,22.2
1417,1097,15,331.76,24.54
1744,1224,1,82.96,8.42
97,10,6,729.21,24.13
3410,149,2,713.29,10.43
3832,4708,12,874.7,5.95
4351,3928,8,835.87,20.92
958,3489,13,339.21,22.03
3666,1632,10,507.13,12.71
2533,3392,6,861.55,18.51
3260,4867,9,910.88,2.89
1128,2596,9,490.56,14.66
4462,748,10,490.32,13.83
2276,4343,8,644.43,23.68
4434,1395,1,307.5,3.17
3666,1560,13,507.13,6.29
3351,716,14,611.76,2.2
3423,4063,8,448.14,24.49
4119,2982,8,991.32,20.84
2484,115,2,866.99,19.54
4723,1,3,695.3,14.15
64,4986,13,780.39,13.02
2883,1813,6,755.68,8.75
1773,3244,2,122.84,13.48
4897,914,14,37.71,2.0
2397,3643,15,237.25,23.51
708,3701,11,942.37,24.11
226,4259,11,984.87,4.64
501,933,8,410.09,16.17
2377,3801,1,592.97,8.94
215,1569,11,143.72,22.24
225,3487,5,109.06,19.34
2008,4337,12,373.92,21.88
1289,3118,10,32.06,1.8
3888,1845,14,179.41,9.87
4114,4015,15,284.23,5.76
2736,1121,12,661.78,19.11
414,1393,8,398.11,8.34
1722,1906,3,271.54,4.33
268,4952,6,478.33,10.5
728,4421,14,397.69,16.07
1568,4495,6,587.7,1.56
2048,2418,15,926.47,3.59
4923,2083,15,276.1,24.56
4725,2978,14,303.93,8.51
3692,2069,11,81.94,14.96
1759,3356,11,708.04,23.89
3783,2293,3,571.36,17.06
1780,831,15,563.35,19.74
3740,1451,6,602.34,18.99
2597,4818,10,648.43,21.53
3722,3043,10,447.14,8.94
1759,2276,7,708.04,2.55
4796,3286,6,784.95,19.36
225,3329,11,109.06,17.04
1108,3547,14,223.78,1.25
2517,1696,4,927.86,4.23
3304,4241,14,357.33,15.44
3253,475,6,661.82,6.74
1607,842,4,561.12,4.76
4349,3282,4,548.5,5.29
910,3811,12,306.49,5.05
2052,4490,13,607.84,1.59
3250,4384,12,470.59,22.74
1048,2691,13,200.16,21.4
3364,174,10,743.61,23.46
4354,2946,7,891.51,18.75
2889,4450,5,352.53,18.3
2510,1079,9,417.16,2.44
2052,1732,14,607.84,16.32
1629,448,14,476.1,2.46
4850,3055,3,710.87,21.68
1751,2745,15,733.58,10.59
1014,2777,3,944.56,4.72
3692,4810,10,81.94,9.49
4575,3948,13,737.8,9.53
2875,4370,10,861.54,14.62
3980,3911,7,177.01,7.66
4275,1253,11,115.29,8.73
5000,3556,10,143.69,6.91
2530,4469,13,286.79,11.38
3703,4887,14,945.85,15.65
1078,3356,3,978.64,17.05
2452,1821,4,53.18,16.7
4146,3699,1,757.78,3.17
1268,3477,13,795.96,7.61
2656,4770,14,283.02,22.44
4441,1849,10,92.68,22.04
3668,2920,14,681.95,22.86
514,3136,7,977.02,6.36
4569,988,14,184.4,21.8
2484,4243,13,866.99,18.31
2994,3992,6,414.97,4.93
3978,3639,11,135.54,12.17
207,360,10,929.09,21.63
2462,2926,5,270.77,17.27
3703,409,7,945.85,23.39
4061,1241,15,18.76,23.51
1629,3571,1,476.1,24.99
2142,808,13,166.93,4.2
4197,1684,2,233.78,2.08
3570,3662,11,403.1,11.64
225,1321,1,109.06,4.65
3128,4481,11,616.6,4.26
3758,4159,14,614.01,9.58
4062,4305,1,451.45,4.13
3147,336,7,413.46,3.48
2641,2102,8,642.62,11.94
853,4755,5,425.53,17.81
2,2864,14,439.12,16.89
1692,3420,9,915.61,11.23
1068,4910,1,296.78,17.58
183,1375,10,843.6,21.22
1432,2525,12,548.75,19.71
1417,1662,12,331.76,21.27
3874,1604,1,185.98,4.85
3636,3361,10,383.67,8.15
4466,2940,9,495.39,17.68
185,3527,1,299.38,23.98
4151,1766,10,478.87,9.5
3098,1632,1,585.58,22.53
38,134,13,932.37,11.97
583,4156,2,608.39,7.63
2,732,11,439.12,2.69
1528,1235,3,280.13,18.63
2749,1427,13,878.17,11.88
4121,1790,3,838.41,6.98
3311,1858,12,58.37,19.7
3489,2599,7,826.69,22.3
2393,2420,15,145.15,5.23
1162,2127,3,724.66,16.31
2969,1372,9,715.27,13.33
3916,3535,5,715.28,17.21
2058,4059,3,651.18,18.45
3423,3280,14,448.14,13.1
584,4545,12,161.75,10.87
497,2531,9,730.03,4.06
781,2215,14,917.91,14.8
513,2324,6,623.32,6.5
2980,4036,13,347.47,23.14
2871,307,9,858.19,23.78
2060,2676,11,772.39,20.34
1451,4203,2,687.64,1.85
708,4457,8,942.37,21.48
3966,3355,6,650.38,7.04
3423,2850,12,448.14,16.73
3253,987,14,661.82,2.51
1509,4874,13,197.27,22.78
3284,2496,13,293.33,8.39
3571,3481,2,726.78,8.05
2749,2480,2,878.17,17.36
729,4097,5,499.74,21.44
4310,4232,5,747.61,6.15
4931,3419,6,621.8,3.88
3671,2481,6,308.99,1.96
4796,1877,9,784.95,2.8
3599,1156,11,306.84,18.29
2266,4299,4,10.41,10.25
1568,1410,14,587.7,13.26
2667,2326,6,722.14,7.09
246,2628,6,106.75,11.97
4268,2178,10,119.92,2.15
3489,4830,4,826.69,10.11
2847,2933,7,126.74,6.69
1303,3136,6,227.87,19.15
4385,3862,7,520.59,5.1
1417,1021,14,331.76,7.4
1790,2947,9,333.7,12.58
3156,4702,11,62.39,20.75
3819,2531,3,709.03,10.93
414,3130,5,398.11,15.87
1255,3357,13,856.94,19.26
4727,1377,11,451.09,21.32
2542,3643,4,270.94,18.3
571,1616,8,555.16,24.84
1509,3289,8,197.27,20.19
2620,1374,7,82.17,15.83
1371,2056,14,584.07,18.9
170,944,1,289.32,19.47
2076,2133,5,895.15,9.91
3304,1934,14,357.33,12.53
1440,3741,8,673.19,7.81
1778,4865,3,978.89,18.46
3888,298,1,179.41,12.69
4591,1840,1,137.07,15.08
4723,2274,2,695.3,17.61
1915,2674,1,20.3,5.96
4871,1391,4,317.4,9.52
3832,4635,12,874.7,16.98
3253,4174,8,661.82,7.38
3092,4605,14,660.08,7.04
4013,417,10,171.93,19.63
290,571,14,30.7,3.37
885,323,4,765.46,13.67
4441,4137,2,92.68,4.94
2276,3202,14,644.43,5.99
